# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.39863426210785186,6.906962957642042,1.9153443802601446,-135.40325599057616,1.9493739340481475,4.999999999999972,0.04038814672465918,-136.80966558945423,4.520693610170848,-0.9233730233483525
 0.40257389956283457,6.901468470009759,1.9099233258992434,-135.38544609670703,1.969072121323061,5.0,0.03943797473760929,-136.81330334440193,4.459018521832488,-0.933467064734005
 0.406496359872873,6.8959447219606265,1.904470073552135,-135.36795577353342,1.9886844228732534,5.000000000000014,0.0385328421377406,-136.81696483191408,4.400146127449487,-0.9435144140509953
 0.41040159102820595,6.8903924965814705,1.8989854182308243,-135.3507721857885,2.008210578649918,4.999999999999943,0.03767041181033551,-136.82064947379934,4.343972111835696,-0.9535139625546621
 0.41428954081843594,6.884812576959116,1.893470154947317,-135.33388304032752,2.0276503276010676,4.999999999999943,0.036848505476551704,-136.82435668821003,4.290398767596114,-0.9634646066265703
 0.4181601568206854,6.879205746180389,1.887925078713617,-135.31727655420164,2.0470034076123147,4.999999999999942,0.0360650895738276,-136.82808588973404,4.239334580882731,-0.9733652479036204
 0.42201338638819,6.8735727873321135,1.8823509845417306,-135.30094142484802,2.066269555449838,5.000000000000014,0.035318264341162885,-136.83183648948724,4.190693880145231,-0.9832147933809556
 0.4258491766392941,6.8679144835011146,1.8767486674436622,-135.2848668021172,2.0854485067053585,5.000000000000072,0.03460625738106539,-136.83560789520644,4.144396464806682,-0.9930121555777511
 0.4296674744468128,6.862231617774219,1.8711189224314175,-135.26904226218215,2.104539995742952,5.000000000000014,0.03392741033208414,-136.83939951134292,4.100367302407004,-1.0027562526546887
 0.4334682264277322,6.8565249732382485,1.8654625445170012,-135.253457783035,2.123543755647549,5.0000000000000435,0.03328017267627218,-136.84321073915658,4.0585362541984615,-1.012446008507178
 0.43725137893320953,6.850795332980031,1.8597803287124188,-135.23810372143637,2.142459518174936,5.000000000000029,0.03266309411600897,-136.84704097681032,4.018837773227396,-1.0220803529559601
 0.44101687803885964,6.84504348008639,1.854073070029675,-135.22297079139554,2.1612870137031868,5.000000000000074,0.03207481946042112,-136.85088961946528,3.981210693745062,-1.0316582217874406
 0.4447646695352896,6.839270197644151,1.848341563480775,-135.20805004381202,2.1800259711853367,5.000000000000044,0.03151407552123707,-136.85475605937611,3.9455979823875835,-1.0411785569681566
 0.4484946989188673,6.833476268740139,1.8425866040777241,-135.19333284740193,2.1986761181032253,5.00000000000003,0.0309796750148538,-136.85863968598716,3.9119465487935523,-1.0506403067135939
 0.45220691138269775,6.82766247646118,1.8368089868325272,-135.17881087066567,2.217237180422378,5.0000000000000595,0.030470504417152867,-136.86253988602874,3.8802070321282,-1.0600424256427343
 0.4559012518077906,6.8218296038940975,1.8310095067571899,-135.16447606496914,2.235708882547842,5.0,0.02998551990674411,-136.8664560436141,3.850333660789231,-1.069383874853363
 0.45957766475439565,6.815978434125716,1.8251889588637165,-135.15032064844985,2.2540909472808677,5.000000000000091,0.029523745886156368,-136.8703875403365,3.822284062006457,-1.0786636221463493
 0.46323609445349206,6.810109750242863,1.8193481381641128,-135.13633709091906,2.2723830957763496,4.999999999999955,0.029084266956332202,-136.8743337553671,3.796019125523746,-1.0878806420137634
 0.466876484798418,6.804224335332363,1.813487839670384,-135.12251809954532,2.2905850475009792,5.00000000000003,0.028666225689802503,-136.87829406555272,3.7715028786281084,-1.0970339159106293
 0.4704987793366197,6.7983229724810395,1.8076088583945344,-135.10885660526728,2.308696520191988,5.000000000000031,0.028268821340181716,-136.88226784551455,3.7487023632220158,-1.106122432227243
 0.4741029212615069,6.792406444775718,1.8017119893485698,-135.09534574991605,2.3267172298164236,4.999999999999923,0.027891302703297958,-136.8862544677466,3.727587513351227,-1.1151451865519966
 0.47768885340440626,6.786475535303225,1.7957980275444956,-135.08197887403645,2.3446468905309206,5.000000000000031,0.027532968574771735,-136.89025330271505,3.7081310693107072,-1.124101181672769
 0.48125651822659704,6.780531027150383,1.789867767994316,-135.0687495052644,2.3624852146418744,4.999999999999984,0.027193159752962156,-136.8942637189575,3.6903084913744855,-1.132989427787448
 0.48480585781141305,6.77457370340402,1.7839220057100367,-135.05565134725578,2.3802319125659546,5.000000000000016,0.026871265581721055,-136.8982850831827,3.6740978593504834,-1.141808942556994
 0.48833681385641,6.7686043471509585,1.7779615357036627,-135.0426782692094,2.3978866927909395,5.000000000000079,0.02656671083643097,-136.90231676037067,3.6594798317734805,-1.1505587512845807
